,Unnamed: 0,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,sort_id,index,FNAME,AUDIT_YEAR,REV_TOTAL,REV_INTGOVT,EXP_TOTAL,TOTAL_DEBT,CTY_POP,intensity,pcrev,pcexp,pcintgov,pcdebt,pc_ap,w_rook_i,w_queen_i,w_db_b_i,w_db_c_i,w_kern_i,w_rook_i_ap,w_queen_i_ap,w_db_b_i_ap,w_db_c_i_ap,w_kern_i_ap,w_rook_g,w_queen_g,w_db_b_g,w_db_c_g,w_kern_g,w_rook_g_ap,w_queen_g_ap,w_db_b_g_ap,w_db_c_g_ap,w_kern_g_ap,fipsc,fipscty,year_x,ap,pcap,pcap_mean,pcap_rel,gsp,pcap_rel2,LG_ID,REV_CTF,EXP_DEBT_SERVICE_GEN,EXP_TRANSFER_OUT,ST_SALES_TAX_PAID,EXP_CAPITAL_OUTLAY,EXP_JUDICIAL,db,EXP_HEALTH,EXP_FIRE,EXP_OTHER_PUBLIC_WORKS,REV_FRANCHISE_TAX,POPULATION,EXP_GEN_GOVT,LIABILITIES,EXP_TOTAL_PUBLIC_SAFETY,REV_LODGING_TAX,ALL_OTHER_INTGOVT,REVENUE_DEBT_GEN,EXP_MISC,REV_OTHER_TAX,REV_UNCLASS_TAX,db_temp,GO_DEBT_GEN,OTHER_DEBT_GEN,sorting_id,EXP_SOCIAL_SERVICE,EXP_PRINCIPAL_GEN,REV_MOTOR_VEH_FEE,REV_TRANSFER_IN,EXP_RECREATION,EXP_POLICE,EXP_INTEREST_GEN,NAME_x,NAME_y,EXP_OTHER_PUBLIC_SAFETY,REV_CHARGES,EXP_TOTAL_PUBLIC_WORKS,DFL,REV_TOTAL_TAX,LGTYPE_ID,REV_SALES_USE_TAX,REV_LICENSES,REV_REAL_ESTATE_TRANSFER_TAX,Unnamed: 0.1,REV_MISC,REV_PROPERTY_TAX,REV_SO_TAX,LGID,REV_FINES,ASSETS,SALES_TAX_RATE,REV_OCCUPATION_TAX,REV_CIGARETTE_TAX,REV_INTEREST,EXP_TOTAL_OPERATING,EXP_TRASH,int_temp,EXP_STREET,RETAIL_SALES,REV_SOCIAL_SERVICE,REV_HUT,hh_size,births,deaths,gq_pop,hh_pop,vac_rate,pop,npop_increase,permits,n_migr,cens_pop,hh_num,hu_num,vac_num,year_y,cty,real_resid,real_total,real_non_resid,real_res_val,real_nonres_val,resid,total,non_resid,res_rate,nonres_rate,res_val,nonres_val,AUDIT_YEAR_y,defl,cpi,cpi_growth
1007,1007,8622131029,31435336,24300.0,H1,77,198154,,A,8077,39.0194924,-108.4618366,6,,G4020,Mesa,Mesa County,8,47,1192,Mesa,2006,127040846.75595242,46816558.26636905,121474264.26339288,18444233.63095238,135468,4.0,937.7922960105146,896.7008021332925,345.59127075301217,136.15195936274532,11591.11376856527,-0.03785125544317089,-0.03977221087178005,1.2234129762466277,1.2004247435715802,0.1778441998852639,0.1198622477990893,0.12189268191223344,0.1347695996153889,0.124622067894127,-0.3165527591277766,0.07445513009927429,0.07492535425075933,-1.4349141643432477,-1.4382213842410467,-0.20187829057684029,-0.3258264510344553,-0.3297865894420445,-0.3168413115424605,-0.3185125762749846,1.5784014461296614,77,77,2006.0,1570225.0,11591.11376856527,9923.66445540197,1.168027578991309,223154,1.168027578991309,41520.00744047618,782752.6339285716,5353528.4523809515,299732.8943452381,69560479.50892857,19674512.42559524,3072917.849702381,0.0,8425092.90922619,0.0,1301940.5208333335,0.0,144136.3392857143,17716979.680059526,19942626.785714287,25635535.520833336,0.0,20506363.854166668,14975632.44047619,1006345.4761904762,96702.68601190476,0.0,,0.0,3468601.1904761908,2254,23579910.520833336,4378311.011904762,365802.2991071429,0.0,1691289.9404761903,23590060.96726191,975217.4404761904,Mesa County,Mesa,2045474.5535714286,12427684.188988095,15018418.59375,1.0,59466201.01190476,1,32934950.30505953,2997972.65625,0.0,1361,5032129.5684523815,21917280.16369048,4517267.857142857,39023,300301.0639880953,59969289.69494048,2.1279761904761907,0.0,83214.50892857142,2861604.494047619,96146490.49107143,3001944.523809524,4.0,10714533.549107144,4733190437.953869,17901589.0625,7176835.907738095,2.46,1859.0,1270.0,3584.0,129544.0,9.6,133128.0,589.0,1449.0,3540.0,133651.0,52649.0,58239.0,5590.0,2006.0,Mesa,687234592.2619048,1414011610.4910715,726777018.2291667,8633600405.300312,2506127649.0660925,645904400.0,1328973150.0,683068750.0,0.0796,0.29,8114376884.422111,2355409482.758621,2006.0,0.9398601398601398,201.6,0.032258064516129004
1008,1008,4781807818,60250181,,H1,49,198140,,A,8049,40.1232891,-106.0958757,6,,G4020,Grand,Grand County,8,48,870,Grand,2006,29247701.68898809,5240480.78125,25847703.25892857,4715681.4211309515,14222,2.0,2056.511157993819,1817.4450329720553,368.47706238574034,331.5765308065639,10085.431022359724,0.3421451073721169,0.3474250148008446,0.7025668123088363,0.6951696210268117,0.268856950015518,0.13101367741380968,0.13311689733782073,0.12291108323008045,0.11679050129292555,0.18556989723607475,0.5973200499560971,0.6063932667065196,1.1447491859166106,1.154154513680998,0.4315583978697666,-0.3551940221063139,-0.3596391612547257,-0.2622183963687577,-0.27547037416825465,-0.4965075138949537,49,49,2006.0,143435.0,10085.431022359724,9923.66445540197,1.0163010919690756,223154,1.0163010919690756,26609.278273809527,58833.22172619048,1339053.4895833335,387898.1398809524,8693633.92857143,2970108.936011905,396905.8630952381,2.0,4033713.9955357146,0.0,0.0,0.0,15132.03869047619,5471796.049107143,3001050.773809524,4194045.297619048,530391.6815476189,2104834.4494047617,0.0,537799.1666666665,530391.6815476189,0.0,2.0,0.0,4715681.4211309515,2255,858168.1101190477,1164762.6636904762,55728.50446428573,0.0,367797.2767857143,3139025.5580357146,174290.82589285716,Grand County,Grand,1055019.739583333,7080996.116071429,5290416.93452381,1.0,13881909.069940476,1,3518442.648809524,1208784.1071428573,0.0,871,1835531.614583333,9129431.748511903,703642.9910714286,25009,0.0,30094326.59226191,1.0639880952380951,0.0,0.0,1362901.71875,21150642.69345238,637138.4151785715,4.0,4653278.519345238,525720655.7068453,705784.7991071428,2315299.806547619,2.31,139.0,59.0,393.0,13742.0,59.16,14135.0,80.0,606.0,158.0,13373.0,5939.0,14541.0,8602.0,2006.0,Grand,317206664.4345238,649930797.2470238,332724132.8125,3985008347.167384,1147324595.9051723,298129900.0,610844050.0,312714150.0,0.0796,0.29,3745350502.5125623,1078324655.1724136,2006.0,0.9398601398601398,201.6,0.032258064516129004
1009,1009,1402725842,1599543,,H1,91,198161,,A,8091,38.1505999,-107.7671334,6,,G4020,Ouray,Ouray County,8,49,1353,Ouray,2006,6530597.202380952,2076970.729166667,6263804.31547619,658037.2693452381,4358,2.0,1498.530794488516,1437.311683220787,476.5880516674316,150.99524308059617,8466.498393758604,-0.2033883520299719,-0.20844620572121705,-0.13057884053528895,-0.16604937189806435,-0.18010514775430428,-0.4592349398544063,-0.4609842954032498,-0.4218432482770899,-0.3262831623491602,-0.2162033501078484,2.281087156375121,2.3178643467614566,1.3694161428777183,1.6873003498830126,2.116597498847649,1.9471941608775591,1.9807725944541783,1.4298194951819867,1.1856805895767943,1.038541720775107,91,91,2006.0,36897.0,8466.498393758604,9923.66445540197,0.8531625017963849,223154,0.8531625017963849,48948.772321428565,28204.19642857143,179264.97023809524,0.0,1302235.2455357143,309958.8839285714,59661.00446428573,2.0,766550.2232142857,0.0,0.0,0.0,4636.860119047619,1936790.297619048,736604.2782738096,750195.662202381,0.0,734352.8794642857,0.0,5576.361607142857,13516.904761904761,0.0,2.0,0.0,658037.2693452381,2256,684873.1770833335,175656.98660714287,41721.10119047618,0.0,173501.34672619047,653591.9270833335,3607.983630952381,Ouray County,Ouray,96603.73511904762,531711.0267857143,1397432.3883928573,1.0,2675583.1994047617,1,498143.2663690476,708822.4851190477,0.0,1606,536339.375,1951105.1934523808,212817.83482142852,46005,1170.3869047619048,3135717.619047619,1.0639880952380951,0.0,1554.486607142857,113044.47916666669,5774580.461309522,732.0238095238095,4.0,1396700.3645833335,71648444.42708333,615542.6488095238,655595.4166666667,2.26,38.0,26.0,18.0,4119.0,36.08,4137.0,12.0,88.0,41.0,4219.0,1823.0,2852.0,1029.0,2006.0,Ouray,64796119.56845238,153975760.71428573,89179641.14583334,814021602.6187485,307516003.95114946,60899290.0,144715680.0,83816390.0,0.0796,0.29,765066457.2864321,289022034.48275864,2006.0,0.9398601398601398,201.6,0.032258064516129004
1010,1010,8389491951,53067063,,H1,51,198141,,A,8051,38.669679200000004,-107.07810800000001,6,,G4020,Gunnison,Gunnison County,8,50,893,Gunnison,2006,23102251.15327381,9263145.260416666,22415028.69047619,2658387.0238095243,14437,3.0,1600.211342610917,1552.6098698120238,641.6253557121747,184.13707998957702,12370.021472605113,0.03838057973856794,0.03790420390129985,0.07818501135026765,0.07566342482445926,0.06204895229657883,0.13195061618312484,0.13405995154259245,0.05493071920231727,0.049313730269955634,0.17648001073882574,0.2439543010765011,0.2472133910670683,3.696001829462156,3.6913358066193815,1.2450694033913516,-0.38855344667050223,-0.3935495113819256,-0.043869646969905834,-0.04559854256695641,-0.4985203027925143,51,51,2006.0,178586.0,12370.021472605113,9923.66445540197,1.2465175065317189,223154,1.2465175065317189,27670.074404761905,70790.3199404762,505361.3616071429,1607589.1889880954,7471929.813988095,3960247.7455357146,226762.46279761905,1.0,790416.5401785716,0.0,0.0,0.0,15360.796130952383,5230981.495535715,7099559.516369048,2361649.255952381,0.0,5576895.729166667,875070.625,236821.40625,1778.9880952380954,0.0,1.0,0.0,1783316.3988095238,2257,1138891.7931547621,394845.98214285716,46845.267857142855,0.0,1366546.9419642857,2088562.8794642857,110515.37946428572,Gunnison County,Gunnison,273086.3764880953,2414768.8616071427,4989760.498511905,1.0,8770071.89732143,1,1904828.0952380958,1236115.833333333,0.0,906,1418149.300595238,6317255.885416668,546208.9285714286,26006,0.0,30414226.31696429,1.0639880952380951,0.0,6915.922619047618,574365.2455357143,16341830.39434524,441189.0476190476,4.0,4548571.450892857,615259805.6622024,1052135.267857143,2509562.7529761908,2.25,158.0,51.0,841.0,13809.0,42.88,14650.0,107.0,262.0,70.0,14656.0,6134.0,10738.0,4604.0,2006.0,Gunnison,219082000.89285716,542482884.8214285,323400883.92857146,2752286443.377602,1115175461.8226604,205906440.0,509858040.0,303951600.0,0.0796,0.29,2586764321.60804,1048108965.5172416,2006.0,0.9398601398601398,201.6,0.032258064516129004
1011,1011,3332207690,5213860,,H1,113,198172,,A,8113,38.009373499999995,-108.42732600000001,6,,G4020,San Miguel,San Miguel County,8,51,315,San Miguel,2006,20152749.53869048,5805047.760416668,17474792.58184524,2799889.9925595243,7345,3.0,2743.737173409188,2379.141263695744,790.340062684366,381.19673145807,894936.0108917631,2.1064459294766342,2.1451590207520104,-0.2900901526797933,0.2605621344980763,0.9662803119700584,-2.691002724130189,-2.707318914018436,-2.802964108494815,-2.705229779777216,11.805460782376654,1.6360307082692227,1.6621944196513219,-0.1851716785807193,0.19361944332285894,0.7473366353549282,-0.3183136360875508,-0.32214970155747696,-0.2853655309962259,-0.2980605205321003,2.828525827955887,113,113,2006.0,138646.0,18876.242341729067,9923.66445540197,1.9021443567102612,223154,1.9021443567102612,60657.96130952381,36563.950892857145,459171.51041666674,189091.9642857143,5539843.407738095,3953064.7619047617,115298.00595238096,1.0,673735.3497023811,36373.497023809534,0.0,0.0,7814.99255952381,3746252.075892857,2122061.4806547617,3856557.849702381,342293.48214285716,3610658.497023809,0.0,477476.3616071429,372616.0788690476,0.0,1.0,0.0,2799889.9925595243,2258,566334.2633928572,295136.46577380947,21476.599702380958,0.0,364363.78720238095,3217191.443452381,164035.04464285716,San Miguel County,San Miguel,602992.9092261904,1524490.6547619046,3073446.6517857146,1.0,11706172.58184524,1,2937694.538690476,304979.41964285716,0.0,1991,781970.6026785716,8030837.44047619,365024.5238095239,57010,30088.519345238084,14197454.955357146,1.0639880952380951,0.0,9058.794642857143,662167.6711309524,12873464.345238095,0.0,4.0,3073446.6517857146,301496290.7589286,469212.3660714286,1658077.5520833337,2.15,105.0,21.0,17.0,7042.0,46.84,7059.0,84.0,205.0,-70.0,7186.0,3273.0,6157.0,2884.0,2006.0,San Miguel,362432372.17261904,830771214.6577381,468338842.48511904,4553170504.681144,1614961525.8107555,340635740.0,780808750.0,440173010.0,0.0796,0.29,4279343467.336683,1517837965.5172415,2006.0,0.9398601398601398,201.6,0.032258064516129004
1012,1012,3316112929,34663780,22820.0,H1,87,198159,,A,8087,40.26254,-103.8074974,6,,G4020,Morgan,Morgan County,8,52,1307,Morgan,2006,24582145.81101191,7507293.586309522,24560113.80952381,3043005.9523809524,28540,3.0,861.3225581994362,860.5505889812126,263.044624607902,106.62249307571663,8601.962158374212,0.8337424793144869,0.8483380686885834,0.610979132384255,0.6158210739639723,1.6275757191340794,0.16093048603773089,0.1632289741246121,0.15135339546311138,0.14014347235369906,0.2060419068042152,-0.9786608177077809,-0.9955181065730192,-0.6360970721078023,-0.6570225963908997,-1.8756015856164192,-0.4548864451893643,-0.4609779887656864,-0.33788359135567125,-0.3391561821215067,-0.5503636303790593,87,87,2006.0,245500.0,8601.962158374212,9923.66445540197,0.8668130806953791,223154,0.8668130806953791,46826.116071428565,112744.43452380953,0.0,1616183.0208333337,6237397.194940478,1399097.5297619049,404616.5848214286,1.0,941700.7514880951,0.0,0.0,0.0,30366.22023809524,4917451.867559523,3407681.4880952383,3738230.669642857,74174.86607142858,968950.550595238,0.0,348289.05505952385,133152.79017857142,0.0,1.0,0.0,3043005.9523809524,2259,4575981.9122023815,0.0,71685.13392857142,0.0,105146.49553571428,2818731.09375,0.0,Morgan County,Morgan,919499.5758928572,2698933.4821428573,6513415.922619048,1.0,12772665.305059524,1,0.0,70505.17113095237,0.0,1536,1483530.3050595238,11489539.285714285,1149973.229166667,44010,49217.96130952381,27192621.45089286,0.0,0.0,8424.657738095239,1209797.0238095238,21544833.25892857,489645.193452381,4.0,6023770.729166668,541716720.8258929,3549819.657738095,2795669.1517857146,2.73,414.0,246.0,715.0,27268.0,11.16,27983.0,168.0,129.0,-132.0,27639.0,10005.0,11262.0,1257.0,2006.0,Morgan,86614727.60416667,390869039.36011904,304254311.7559524,1088124718.64531,1049152799.1584566,81405730.0,367362230.0,285956500.0,0.0796,0.29,1022685050.2512562,986056896.5517242,2006.0,0.9398601398601398,201.6,0.032258064516129004
1013,1013,6723779313,98113981,22660.0,H1,69,198150,,A,8069,40.663091200000004,-105.48213090000002,6,,G4020,Larimer,Larimer County,8,53,1100,Larimer,2006,220203697.57440484,50293677.74553572,219088136.9122024,111484672.61904764,277343,2.0,793.9760425696874,789.9537284597137,181.34107493441596,401.9739911194717,13566.039164500276,0.2806180995368024,0.2847320812125519,1.4098611023095309,1.3815496133030392,-0.8309983111164253,0.13180996315112226,0.13391838046282925,0.0872626307054129,0.07977609632895556,0.1465405543617479,-0.2963377954451773,-0.3019684372593623,-1.3623780034679134,-1.363659295521571,0.8964348785818437,-0.4054760562948893,-0.4107515951985909,-0.16511438832674533,-0.16667869976579228,-0.3862096936098791,69,69,2006.0,3762446.0,13566.039164500276,9923.66445540197,1.3670392852829252,223154,1.3670392852829252,37255.543154761916,776018.6532738096,6389301.711309522,11768788.28125,106048272.26190476,19021297.15029762,5307701.4211309515,2.0,11028866.48809524,0.0,23041.72619047619,0.0,295089.65029761905,39422076.145833336,28295819.63541667,47917896.59970238,0.0,18926252.157738093,57833072.91666667,5894390.84077381,0.0,0.0,2.0,0.0,53651599.70238096,2261,31072650.87797619,3351456.101190476,387534.25595238095,0.0,10771262.202380953,45136487.01636905,3037845.610119048,Larimer County,Larimer,2781409.583333333,29796212.02380953,30493905.19345238,1.0,122329191.4657738,1,32622705.97470238,4391708.75,0.0,1221,13392907.589285715,81474169.13690476,8232316.354166668,35015,0.0,177234976.71130952,0.8511904761904763,0.0,0.0,8556689.08482143,181908749.76934525,3308458.2142857146,4.0,27162405.25297619,7094564421.034226,22347056.875,7856815.803571429,2.45,3511.0,1540.0,7770.0,273257.0,12.01,281027.0,1971.0,2907.0,3183.0,281215.0,111307.0,126495.0,15188.0,2006.0,Larimer,2126362535.4910715,3817740931.6815476,1691378396.1904762,26713097179.536076,5832339297.208539,1998483390.0,3588142526.0,1589659136.0,0.0796,0.29,25106575251.256283,5481583227.586207,2006.0,0.9398601398601398,201.6,0.032258064516129004
1014,1014,3268485084,20052353,,H1,89,198160,,A,8089,37.884169799999995,-103.7212597,6,,G4020,Otero,Otero County,8,54,1330,Otero,2006,17337754.10714286,11421894.114583336,16983157.73065476,461671.88244047615,19452,3.0,891.3095880702682,873.0802863795374,587.1835345765646,23.733903066033115,5590.838988278841,0.15598775090546474,0.1577400098486401,0.4540712347786578,0.5770041724360625,1.320805026587689,0.15828343148445445,0.16056464214424998,0.1672618989334972,0.1557047316768046,0.21686443496290705,-0.1751131282969792,-0.17874919201904396,-0.4879119599747493,-0.6398113893999243,-1.581042277892749,-0.4058968437320966,-0.4111793318730461,-0.3530425464495573,-0.35600896943863963,-0.5394734068297953,89,89,2006.0,108753.0,5590.838988278841,9923.66445540197,0.5633845252834454,223154,0.5633845252834454,47892.232142857145,65641.68154761905,66335.40178571429,115119.25595238096,3924905.252976191,87862.00892857142,464528.6904761905,1.0,1340417.5223214286,0.0,169701.84523809527,0.0,20696.696428571428,2491058.936011905,1175337.6413690476,1859280.8928571432,0.0,2732816.1830357146,0.0,56697.797619047626,9664.20386904762,0.0,1.0,0.0,461671.88244047615,2262,8301676.674107143,48177.380952380954,39587.80505952382,0.0,97874.13690476194,1789571.5848214286,18158.02083333333,Otero County,Otero,69709.30803571429,944130.900297619,2102306.4136904757,1.0,4514647.254464285,1,1393402.0014880954,0.0,0.0,1571,433970.9523809524,2503507.5967261908,608073.4523809524,45012,23110.88541666667,7108243.7872023815,1.0639880952380951,0.0,2069.4568452380954,254396.3616071429,16713841.063988095,437941.75595238095,4.0,1494662.8125,369891397.93898815,6897847.589285715,1683931.3988095238,2.42,232.0,223.0,568.0,18625.0,13.94,19193.0,9.0,13.0,-186.0,18967.0,7688.0,8933.0,1245.0,2006.0,Otero,43168034.5610119,118454683.07291667,75286648.51190476,542311991.9725113,259609132.7996716,40571915.0,111330835.0,70758920.0,0.0796,0.29,509697424.62311554,243996275.86206895,2006.0,0.9398601398601398,201.6,0.032258064516129004
1015,1015,2514071663,6469378,,H1,97,198164,,A,8097,39.2175333,-106.9159433,6,,G4020,Pitkin,Pitkin County,8,55,1422,Pitkin,2006,60486668.80208334,6060467.678571429,50345460.98214286,24370647.32142857,16420,3.0,3683.719171868657,3066.106028145119,369.0906016182356,1484.2050743866364,35245.79780755177,-1.8974645436209152,-1.934624837017499,-0.8402782811092449,-0.8204910597153128,1.0154123135077266,0.05867664810611015,0.06030772145198975,0.05486537376382552,0.048996060476562714,0.07830988756504924,-0.7435138308707513,-0.7565021132094562,-0.27014135962726016,-0.2703991220246658,0.5107022079343827,-0.3695283038118305,-0.3742101713307746,-0.26386861481576257,-0.25900403716145864,-0.4506408550228487,97,97,2006.0,578736.0,35245.79780755177,9923.66445540197,3.5516918136390268,223154,3.5516918136390268,52146.05654761905,65435.26785714286,1907132.6934523808,13097052.93154762,20364882.16517857,11352164.59077381,406745.625,1.0,1666696.9196428573,0.0,0.0,0.0,17470.684523809523,7331504.665178573,13576244.441964285,5491922.447916667,0.0,4581345.476190477,0.0,195900.4241071429,26932.730654761905,0.0,1.0,22817224.70238095,1553422.6190476192,2263,463426.3988095239,760751.4880952381,35936.197916666664,0.0,2263521.8898809524,4221396.175595238,1146381.205357143,Pitkin County,Pitkin,1270526.2723214286,12098145.796130953,6169392.395833334,1.0,34909663.26636905,1,19370592.73809524,2560923.5863095243,0.0,1711,4849405.572916667,14762045.342261905,750092.4553571428,49010,8062.901785714286,81555124.79910715,3.191964285714286,0.0,26081.54017857143,3153932.03125,23989110.76636905,3911359.6205357146,4.0,2258032.775297619,1157785209.575893,391617.8422619048,960051.3541666669,2.13,157.0,35.0,328.0,15759.0,40.64,16087.0,122.0,147.0,-171.0,14905.0,7411.0,12485.0,5074.0,2006.0,Pitkin,1356639223.139881,2057845245.2380953,701206022.0982143,17043206320.852777,2417951800.3386703,1275051130.0,1934086720.0,659035590.0,0.0796,0.29,16018230276.38191,2272536517.2413797,2006.0,0.9398601398601398,201.6,0.032258064516129004
1016,1016,6676208280,22780444,,H1,73,198152,,A,8073,38.993740100000004,-103.5075545,6,,G4020,Lincoln,Lincoln County,8,56,1146,Lincoln,2006,10518336.27232143,5269610.647321429,9932313.973214284,24215.30505952381,5770,3.0,1822.9352291718246,1721.3715724808114,913.2774085479081,4.19675997565404,5315.597920277297,-0.058367826763495965,-0.11801911345298567,-0.39082379249613625,-0.3837967375392287,-0.042036966290894914,0.16363897549362236,0.15599272429573435,0.1704657389954485,0.1581465756648391,0.2260473637342765,-0.3442477923996117,-0.5663461736888125,-1.4072359596018678,-1.4068930069094547,-0.31687657226206106,-0.42149304408405147,-0.3917383513944751,-0.35918022596921345,-0.3604173608356834,-0.5664824732967767,73,73,2006.0,30671.0,5315.597920277297,9923.66445540197,0.5356486955162757,223154,0.5356486955162757,39376.07142857143,30710.95238095238,2234.375,622376.6443452381,1585526.331845238,825663.2738095238,140137.87202380953,1.0,331638.70535714284,0.0,0.0,0.0,6139.21130952381,1633395.15625,1915907.403273809,1019021.8303571428,0.0,526228.2961309524,0.0,146367.52232142858,1200.1785714285716,0.0,1.0,0.0,24215.30505952381,2265,2555332.328869048,974.6130952380953,14906.473214285716,0.0,116054.50148809525,931487.5297619049,1259.7619047619048,Lincoln County,Lincoln,87534.30059523809,364241.4285714286,2540091.7633928573,1.0,4470154.464285715,1,1289479.0922619049,0.0,0.0,1291,414329.73214285716,2779764.657738095,399710.5357142858,37008,0.0,9224363.958333334,2.1279761904761907,0.0,1078.8839285714287,177118.90625,8482039.680059524,148094.375,4.0,2391997.3883928573,179217832.3735119,2380342.462797619,2316343.578869048,2.37,80.0,51.0,1077.0,4588.0,19.99,5665.0,29.0,6.0,-151.0,5329.0,1933.0,2416.0,483.0,2006.0,Lincoln,11631059.27827381,73630746.8154762,61999687.53720238,146118835.15419358,213792025.99035302,10931569.0,69202604.0,58271035.0,0.0796,0.29,137331268.8442211,200934603.44827583,2006.0,0.9398601398601398,201.6,0.032258064516129004
1017,1017,2039409780,33430387,,H1,25,198128,,A,8025,38.306180100000006,-103.7727363,6,,G4020,Crowley,Crowley County,8,57,590,Crowley,2006,4501345.2752976185,1735644.4122023808,4033113.90625,47347.47023809524,6092,3.0,738.8944969300096,662.0344560489166,284.90551743308936,7.7720732498514815,2482.2718319107025,0.02182310284324234,0.5818905057171878,0.9341327391151348,0.9845742364333836,1.1511830560048997,0.15889062781149285,0.15954861567181652,0.1382071347421863,0.13406377051795562,0.2343654379992281,-0.016915651972954467,-0.5887708474230442,-0.8438559956819235,-0.909915324619654,-1.1407818994950585,-0.3746373602713806,-0.3740872346949631,-0.24893142159185205,-0.2675517934285338,-0.5500242795515045,25,25,2006.0,15122.0,2482.2718319107025,9923.66445540197,0.2501366146614794,223154,0.2501366146614794,13832.909226190475,44753.46726190476,25725.10416666667,94799.21130952383,318636.77083333326,191083.75,121773.4375,1.0,200661.77083333328,36511.81547619048,0.0,0.0,6481.815476190476,1024189.6205357143,184873.25148809524,600691.5029761904,0.0,378560.5803571429,0.0,131203.56398809527,6095.587797619048,0.0,1.0,0.0,47347.47023809524,2266,801229.8511904762,22220.32738095238,9592.916666666666,0.0,25654.88095238096,519313.4375,3504.776785714286,Crowley County,Crowley,44866.25,417287.61904761905,816101.212797619,1.0,1972282.8125,1,364027.5669642858,4529.397321428572,0.0,451,360068.4672619048,1393129.6205357143,209030.03720238095,13001,11532.566964285714,4256331.160714285,2.1279761904761907,0.0,517.0982142857143,169118.77976190473,3721505.840773809,0.0,4.0,816101.212797619,27470937.32886905,705291.1086309523,596929.2410714286,2.48,35.0,47.0,2580.0,3133.0,19.03,5713.0,-12.0,5.0,288.0,6242.0,1264.0,1561.0,297.0,2006.0,Crowley,5909134.523809524,35181002.57440476,29271868.05059524,74235358.33931562,100937476.03653532,5553760.0,33065222.0,27511462.0,0.0796,0.29,69770854.27135678,94867110.3448276,2006.0,0.9398601398601398,201.6,0.032258064516129004
1018,1018,1003640124,2035929,,H1,111,198171,,A,8111,37.7810745,-107.67025659999999,6,,G4020,San Juan,San Juan County,8,58,269,San Juan,2006,2375638.5714285714,1158551.1011904762,2448694.1220238097,230672.61904761905,589,2.0,4033.3422265340773,4157.375419395263,1966.9797982860375,391.63432775487104,20823.429541595924,5.033134872696385,3.5137533669536207,5.2536283739401135,4.6792922670384165,6.894963623244651,-0.2500456606576429,-0.18966352309953466,0.10349435574700916,0.09498369946608652,-0.08614319034857716,1.932631559321436,1.3722448958602538,1.7819175596174286,1.6211727441454469,2.580636015740459,1.9119280077377732,1.547480008204829,-0.3115844732982236,-0.3124824121479191,0.9290921823064798,111,111,2006.0,5256.0,8923.599320882851,9923.66445540197,0.8992242090597158,223154,0.8992242090597158,59584.39732142857,327.70833333333337,39244.136904761916,625091.9419642857,398261.3839285714,55540.178571428565,14923.497023809525,2.0,185029.65773809524,45551.45833333334,0.0,0.0,626.6889880952381,592460.4910714286,360752.6116071429,383833.7053571429,55364.62053571429,773529.9851190477,0.0,64158.482142857145,55364.62053571429,0.0,2.0,0.0,230672.61904761905,2267,111381.46577380953,37057.64136904762,0.0,0.0,3.191964285714286,323283.2068452381,2186.495535714286,San Juan County,San Juan,14999.040178571433,100396.85267857145,377027.3735119048,1.0,951501.1458333336,1,101749.18154761904,50972.477678571435,0.0,1956,114216.99404761904,750141.3988095238,44245.94494047619,56001,0.0,1448887.916666667,4.255952380952381,0.0,567.1056547619047,29388.41517857143,1728817.8645833337,0.0,4.0,377027.3735119048,20249489.46428572,96693.11011904762,287433.1919642857,2.04,9.0,2.0,5.0,667.0,55.14,672.0,7.0,20.0,20.0,574.0,327.0,729.0,402.0,2006.0,San Juan,10523853.050595239,43215855.50595238,32692002.455357146,132209209.17833212,112731042.9495074,9890950.0,40616860.0,30725910.0,0.0796,0.29,124258165.82914571,105951413.79310346,2006.0,0.9398601398601398,201.6,0.032258064516129004
