,ALAND,AWATER,CBSAFP,CLASSFP,COUNTYFP,COUNTYNS,CSAFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,LSAD,METDIVFP,MTFCC,NAME,NAMELSAD,STATEFP,sort_id,index,FNAME,AUDIT_YEAR,REV_TOTAL,REV_INTGOVT,EXP_TOTAL,TOTAL_DEBT,CTY_POP,intensity,pcrev,pcexp,pcintgov,pcdebt,pc_ap,w_rook_i,w_queen_i,w_db_b_i,w_db_c_i,w_kern_i,w_rook_i_ap,w_queen_i_ap,w_db_b_i_ap,w_db_c_i_ap,w_kern_i_ap,w_rook_g,w_queen_g,w_db_b_g,w_db_c_g,w_kern_g,w_rook_g_ap,w_queen_g_ap,w_db_b_g_ap,w_db_c_g_ap,w_kern_g_ap,fipsc,fipscty,year,ap,pcap,pcap_mean,pcap_rel,gsp,pcap_rel2,LG_ID,REV_CTF,EXP_DEBT_SERVICE_GEN,EXP_TRANSFER_OUT,ST_SALES_TAX_PAID,EXP_CAPITAL_OUTLAY,EXP_JUDICIAL,db,EXP_HEALTH,EXP_FIRE,EXP_OTHER_PUBLIC_WORKS,REV_FRANCHISE_TAX,POPULATION,EXP_GEN_GOVT,LIABILITIES,EXP_TOTAL_PUBLIC_SAFETY,REV_LODGING_TAX,ALL_OTHER_INTGOVT,REVENUE_DEBT_GEN,EXP_MISC,REV_OTHER_TAX,REV_UNCLASS_TAX,db_temp,GO_DEBT_GEN,OTHER_DEBT_GEN,sorting_id,EXP_SOCIAL_SERVICE,EXP_PRINCIPAL_GEN,REV_MOTOR_VEH_FEE,REV_TRANSFER_IN,EXP_RECREATION,EXP_POLICE,EXP_INTEREST_GEN,NAME_x,NAME_y,EXP_OTHER_PUBLIC_SAFETY,REV_CHARGES,EXP_TOTAL_PUBLIC_WORKS,DFL,REV_TOTAL_TAX,LGTYPE_ID,REV_SALES_USE_TAX,REV_LICENSES,REV_REAL_ESTATE_TRANSFER_TAX,Unnamed: 0,REV_MISC,REV_PROPERTY_TAX,REV_SO_TAX,LGID,REV_FINES,ASSETS,SALES_TAX_RATE,REV_OCCUPATION_TAX,REV_CIGARETTE_TAX,REV_INTEREST,EXP_TOTAL_OPERATING,EXP_TRASH,int_temp,EXP_STREET,RETAIL_SALES,REV_SOCIAL_SERVICE,REV_HUT
609,5803398598,4923261,33940,H1,085,00198158,,A,08085,+38.4134267,-108.2630424,06,,G4020,Montrose,Montrose County,08,33,1266,Montrose,1988,18221111.373626374,10907586.0989011,19693995.65934066,9065934.065934066,24087,2.0,756.4707673693849,817.6192825731997,452.8412047536472,376.3828648621275,3566.322082451115,0.19554030713243448,0.20190403762462425,-0.3107087229064369,-0.40440957767142566,-0.5514245390650319,-0.7182445544552485,-0.7323933506185144,-0.6668545332872903,-0.9392271730782299,-0.6886172559686283,-0.22391573210834786,-0.22835394955279065,0.3695943478842449,0.4862577728576118,0.6921762435475011,2.7445433535526336,2.7905183844415595,2.038284163951233,2.8341625810431332,2.672306858821031,085,85,1988.0,85902.0,3566.322082451115,3816.4226298247586,0.9344672821560311,85880,0.9344672821560311,77968.84615384616,64761.593406593405,391833.2967032967,1465303.3516483516,6558508.846153846,2458117.4175824174,315577.9120879121,0.0,731722.4175824176,119.67032967032965,279517.2527472528,0.0,43674.230769230766,3438195.6593406587,5285118.626373626,1718810.4395604397,0.0,2943467.6373626376,9065934.065934066,338603.5714285714,32116.978021978022,0.0,,0.0,0.0,2239,4334203.681318682,0.0,132703.5164835165,0.0,251566.97802197802,1542497.9670329671,391833.2967032967,Montrose County,Montrose,176192.8021978022,1119969.2307692308,4250060.934065933,1.0,5490494.67032967,1,0.0,42015.164835164825,0.0,1483,661046.2087912088,4927530.989010989,530846.7032967033,43001,0.0,23244142.912087914,0.0,0.0,13930.714285714286,505710.49450549454,15378741.593406593,311148.2967032967,2.0,3659395.384615385,401994.3956043956,3644721.263736264,4108001.3736263737
610,7634471698,21430626,,H1,045,00198138,,A,08045,+39.5993517,-107.9097802,06,,G4020,Garfield,Garfield County,08,34,806,Garfield,1988,21160823.9010989,9359501.703296704,34444509.72527473,266964.56043956045,27325,2.0,774.4125855845892,1260.5493037611977,342.5252224445271,9.769974764485287,5430.228728270814,-0.41593029161355355,-0.4227298861430032,-0.21270497534834357,-0.4807044354712561,-0.02349991848720861,0.12068671351209748,0.1281962195585707,0.13188626810793933,0.1275458787486596,0.17194242566211979,0.5469688947878589,0.555180982346887,0.267555305260576,0.5974326430420924,0.05502655631117459,-0.28524112714133476,-0.28998630771217615,-0.26217247146733147,-0.25344976819608245,-0.4122714019339799,045,45,1988.0,148381.0,5430.228728270814,3816.4226298247586,1.422858329639492,85880,1.422858329639492,41712.36263736264,68081.53846153848,1379351.0439560441,9604127.802197805,11936959.45054945,1019159.6703296704,1110270.4945054946,0.0,268808.5714285714,0.0,0.0,0.0,49545.329670329666,3318191.7032967038,2363873.406593406,2441952.8571428573,0.0,2251347.0329670333,0.0,148913.4065934066,32309.175824175825,0.0,,0.0,266964.56043956045,2240,5305056.428571428,1275352.087912088,113864.5054945055,0.0,1073615.10989011,1896243.4615384613,103998.95604395603,Garfield County,Garfield,545709.3956043957,1676265.8241758242,8775062.637362637,1.0,8149596.5934065925,1,916219.6153846155,117577.91208791207,0.0,783,1844683.681318681,6609205.549450548,591862.2527472527,23005,13198.186813186814,15099987.692307692,0.4532967032967033,0.0,40056.92307692308,1383439.7802197805,22441871.208791208,121543.35164835164,2.0,8653519.285714285,763177.5824175824,4395095.934065933,2491055.769230769
611,5508460909,7111548,17820,H1,041,00198135,,A,08041,+38.8273831,-104.5274718,06,,G4020,El Paso,El Paso County,08,35,760,El Paso,1988,186043129.94505492,59851245.98901099,182251580.43956044,30019416.42857143,395265,2.0,470.67949336534963,461.0870692815211,151.42055580183165,75.94757043647029,5689.241395013471,1.5851025871364495,1.6832411003425907,1.5566226043298217,1.5295066631423655,2.4257215258970803,0.13495679919439518,0.14655154523175767,0.12399434526289906,0.12352838655983517,0.17053636206066192,-1.261537653644965,-1.3314626474709288,-1.1592350042437949,-1.1533744682939744,-1.9086078316798665,-0.352741670051963,-0.3743401636085759,-0.24157925008499467,-0.24557805698785728,-0.4159125323089445,041,41,1988.0,2248758.0,5689.241395013471,3816.4226298247586,1.4907262499055847,85880,1.4907262499055847,38111.373626373635,575257.0879120879,7094543.076923078,6296918.571428573,112406197.41758242,13934420.43956044,7431210.164835165,0.0,8801232.362637363,0.0,0.0,0.0,716689.2857142857,29569238.40659341,11394018.79120879,25122444.89010989,0.0,6294282.197802197,0.0,1650924.7252747254,217972.25274725282,0.0,,28240384.615384616,1779031.8131868131,2241,60375006.75824176,4539610.549450548,580981.3186813187,0.0,4134096.758241758,23429824.12087912,2554932.527472528,El Paso County,El Paso,1692620.769230769,9050483.9010989,17841544.285714287,1.0,106025529.56043956,1,39399604.78021978,1101396.7582417582,0.0,713,9915700.384615384,61237117.25274725,5170835.274725275,21019,98773.35164835164,66102929.17582417,1.8131868131868127,0.0,137029.78021978022,5528007.692307692,154925698.35164836,0.0,2.0,17841544.285714287,6863010.0,47054357.3076923,5209338.296703297
612,2268230027,5222170,,H1,079,00198155,,A,08079,+37.6514782,-106.9322997,06,,G4020,Mineral,Mineral County,08,36,1197,Mineral,1988,1852502.1428571432,913211.5384615384,1705071.9230769232,0.0,689,2.0,2688.6823553804693,2474.705258457073,1325.4158758512895,0.0,1815.6748911465893,4.366650375023341,4.462806938788761,4.758029043760179,5.286141298629674,4.874156265629852,-0.41303449212120635,-0.41930382065716565,-0.3948665905515171,-0.3593459089871999,-0.11271975434099242,2.0644310706004294,2.0975448862332797,2.091655101195304,2.3497348490854244,2.2945456881467683,1.4561272412030357,1.4805334977837725,1.1145451434356424,1.0326907241855432,0.566714085696316,079,79,1988.0,1251.0,1815.6748911465893,3816.4226298247586,0.47575309845334424,85880,0.47575309845334424,72531.0989010989,1321.8131868131868,0.0,69258.2967032967,218173.5164835165,187380.16483516485,11301.593406593409,0.0,28994.67032967033,0.0,0.0,0.0,1249.2857142857142,573420.3296703297,180714.8901098901,204193.84615384613,0.0,315969.56043956045,0.0,15874.45054945055,22385.604395604394,0.0,,0.0,0.0,2242,24871.48351648352,0.0,4061.5384615384614,0.0,19401.0989010989,182769.23076923078,0.0,Mineral County,Mineral,21424.615384615383,107326.15384615383,570375.989010989,1.0,609410.2747252748,1,69020.76923076923,44140.219780219784,0.0,1378,178413.95604395604,484635.82417582424,33368.07692307692,40002,0.0,2438067.1978021977,1.8131868131868127,0.0,2915.604395604396,131116.97802197802,1448433.4615384615,5689.780219780218,2.0,564686.2087912088,16046.703296703296,0.0,588943.0219780221
613,5682134218,43530467,19740,H1,093,00198162,216,A,08093,+39.1189141,-105.7176479,06,,G4020,Park,Park County,08,37,1358,Park,1988,11970913.186813187,5894849.835164835,12485025.98901099,326393.5714285714,6893,2.0,1736.6768006402417,1811.2615681141724,855.193650829078,47.35145385587863,824.1694472653417,-0.6181113563166324,-0.6292633679097408,-0.4849597302309399,-0.467425057867852,-0.4030224543262856,0.18317086903392685,0.19229349974899307,0.17452947671278765,0.17236318706943615,0.23669991872333998,-0.8814731366266266,-0.8967019463779087,-0.6507693127722902,-0.6394336725768711,-0.5859713223294085,-0.38827920536968147,-0.39474929843824375,-0.28616991212182497,-0.28712602987777175,-0.4832105831204564,093,93,1988.0,5681.0,824.1694472653417,3816.4226298247586,0.21595340118376397,85880,0.21595340118376397,85241.53846153848,40178.4065934066,0.0,0.0,677975.934065934,2875183.021978022,110678.73626373627,0.0,533350.7142857143,0.0,0.0,0.0,12498.296703296704,3010861.978021978,377902.5824175824,1406559.7252747256,0.0,640036.8131868131,0.0,0.0,25021.978021978022,0.0,,0.0,326393.5714285714,2243,713403.7912087912,0.0,79687.74725274727,0.0,282311.37362637365,1188563.9010989012,0.0,Park County,Park,217995.82417582415,1128173.9010989012,3552676.6483516484,1.0,3667485.824175824,1,0.0,136812.1978021978,0.0,1623,1143410.10989011,3297320.10989011,345143.73626373627,47012,181.31868131868129,3724651.978021978,0.0,0.0,16333.186813186814,356505.16483516485,9609842.967032967,326777.967032967,2.0,3225898.681318681,47882.63736263736,580103.7362637364,4538509.945054945
614,4120753930,5792107,,H1,055,00198143,,A,08055,+37.6878154,-104.9599278,06,,G4020,Huerfano,Huerfano County,08,38,921,Huerfano,1988,10170028.846153846,5298822.692307692,13754853.296703298,4387912.087912088,6292,2.0,1616.3427918235611,2186.08602935526,842.1523668639053,697.3795435333898,1082.8035600762873,0.10526008228576175,0.10968032122640248,0.43826313571771813,0.45751262983553376,0.08351890497092773,0.17798841110244462,0.18697724868766213,0.1547197595686611,0.155174611338528,0.24114745075079694,0.15044467209548223,0.15214975175305664,0.7324130374342298,0.7732630383091711,0.0924529183971324,-0.37913015113702925,-0.3854470841480713,-0.2438607034367289,-0.2506002588590891,-0.5041680321335509,055,55,1988.0,6813.0,1082.8035600762873,3816.4226298247586,0.2837221306713631,85880,0.2837221306713631,50772.857142857145,17303.241758241762,0.0,44247.1978021978,706988.7362637363,5683976.2087912075,105124.94505494506,0.0,302698.84615384607,0.0,0.0,0.0,11408.571428571431,2685405.8241758244,737267.1428571428,600172.0879120879,0.0,1212108.131868132,0.0,71250.98901098901,24282.197802197803,0.0,,0.0,4387912.087912088,2245,2821402.0879120883,0.0,17642.30769230769,0.0,99331.8131868132,577304.1758241758,0.0,Huerfano County,Huerfano,22867.91208791209,393474.2307692308,1341243.296703297,1.0,3767582.802197802,1,156200.6043956044,8351.538461538461,0.0,958,701797.5824175824,3431740.7142857136,155359.2857142857,28002,0.0,4031537.4725274732,1.8131868131868127,0.0,5900.10989010989,276478.35164835164,8026629.89010989,0.0,2.0,1341243.296703297,54332.142857142855,2481135.8241758244,1564733.0769230768
615,3918307819,73093700,,H1,011,00198121,,A,08011,+37.9318907,-103.0775841,06,,G4020,Bent,Bent County,08,39,232,Bent,1988,5172137.142857143,2754502.7472527474,5112196.813186813,2306.3736263736264,5432,2.0,952.1607405848937,941.1260701743029,507.08813461943066,0.42459013740309764,816.2739322533137,0.0908980674980843,0.09500913070892951,-0.051799951788714334,-0.11583709231729826,-0.1553694560453824,0.19665651516508606,0.20612729859605944,0.18345698454861947,0.18183654699065024,0.2672952378425239,-0.12808534440116348,-0.13095097420953195,0.1354058472710162,0.2611825906737012,0.3741108523189886,-0.4276646305339076,-0.43479405666905974,-0.3068563975495904,-0.3093023146990076,-0.5715858268275102,011,11,1988.0,4434.0,816.2739322533137,3816.4226298247586,0.2138845750138514,85880,0.2138845750138514,10880.934065934063,22947.69230769231,0.0,198378.95604395604,462302.8021978022,228572.1428571429,65838.62637362638,0.0,397488.6263736264,0.0,0.0,0.0,9849.23076923077,998103.131868132,256179.72527472532,300805.8791208791,0.0,241126.6483516484,0.0,98858.57142857145,18541.648351648357,0.0,,0.0,2306.3736263736264,2246,1612659.230769231,0.0,23517.03296703297,0.0,157589.50549450552,200038.02197802198,0.0,Bent County,Bent,100767.85714285713,329058.95604395604,1053902.142857143,1.0,1807428.131868132,1,197193.13186813187,1664.5054945054944,0.0,188,279482.8021978022,1460656.1538461538,131037.1978021978,6001,0.0,3365677.2527472526,1.8131868131868127,0.0,2054.3406593406594,159997.41758241758,4685245.714285715,29010.989010989015,2.0,1024891.1538461541,38392.41758241758,1372700.2747252744,1092156.7582417582
616,1023554447,3280081,19740,H1,019,00198125,216,A,08019,+39.6894025,-105.6707908,06,,G4020,Clear Creek,Clear Creek County,08,40,416,Clear Creek,1988,9238571.20879121,2219891.868131868,10101851.20879121,1504945.054945055,7727,2.0,1195.622001914224,1307.3445332976846,287.2902637675512,194.76446938592662,4463.439886113628,-0.01016230281177233,-0.008226798824745987,0.06104658762300934,0.07145242171051251,0.11891287089790267,0.15710075138749902,0.16555034188081041,0.12987740355586444,0.13586995374041758,0.18148781623891674,0.35964112957134975,0.36477914705176084,-0.2556324988436739,-0.32569591653441954,-0.5911329905565265,-0.40268371343896747,-0.40939494567102586,-0.23533725411193146,-0.259316125022463,-0.41633984061766377,019,19,1988.0,34489.0,4463.439886113628,3816.4226298247586,1.1695350119854464,85880,1.1695350119854464,18137.30769230769,18980.43956043956,1217331.923076923,87362.96703296702,1636937.8021978019,169592.8021978022,202937.3076923077,0.0,448890.6593406593,63338.241758241755,0.0,0.0,14010.494505494507,2664378.2967032967,1820684.3406593408,1494067.7472527472,0.0,387523.3516483517,0.0,77200.05494505494,56892.36263736264,0.0,,0.0,1504945.054945055,2247,1204592.4725274723,997883.7362637364,55405.54945054945,0.0,213490.05494505496,1148242.2527472528,219448.18681318683,Clear Creek County,Clear Creek,282487.2527472528,777697.5824175824,2322006.923076923,1.0,5742966.428571427,1,656779.7802197803,27466.153846153848,0.0,328,459806.04395604396,4708467.197802198,320827.0879120879,10003,10743.131868131868,3209978.9010989014,1.8131868131868127,0.0,7760.4395604395595,335693.4065934066,8627563.516483517,505413.13186813187,2.0,1816593.7912087915,115610.6043956044,946851.5934065934,803370.4945054945
617,976206766,18110615,20780,H1,065,00198149,,A,08065,+39.2053405,-106.3500790,06,,G4020,Lake,Lake County,08,41,1036,Lake,1988,7404039.5604395615,1926384.065934066,7544916.923076922,0.0,5750,2.0,1287.659053989489,1312.159464882943,335.02331581462016,0.0,2886.7826086956525,0.04810853914404282,0.05129845836137137,0.03891615743656706,0.039248713950948165,0.056160935899833946,0.14988862830406383,0.1581520267369776,0.14332837384759317,0.14295625714164428,0.2114220201246315,0.6332219349803816,0.6428494448060401,0.46615417700182143,0.40627287253585226,0.4474388415417461,-0.3328241641046917,-0.3383659101448125,-0.2448401691096338,-0.24948006634859002,-0.4697872131677377,065,65,1988.0,16599.0,2886.7826086956525,3816.4226298247586,0.7564106202850513,85880,0.7564106202850513,59836.97802197803,24454.45054945055,0.0,161288.4065934066,947917.7472527472,990872.1428571428,258897.6923076923,0.0,352789.94505494507,314850.82417582424,0.0,0.0,10425.824175824177,1870068.296703297,484541.53846153844,1354800.4945054946,0.0,650172.5274725275,0.0,255516.0989010989,32936.53846153846,0.0,,0.0,0.0,2248,788636.5384615384,0.0,27148.846153846152,0.0,421975.7142857143,986593.0219780221,0.0,Lake County,Lake,53356.64835164835,440426.7032967033,1090071.5934065934,1.0,4294253.736263736,1,640965.1648351648,17977.747252747253,0.0,1133,724997.3076923076,3451217.9670329667,169134.0659340659,33001,0.0,10241722.252747253,5.439560439560441,0.0,9671.53846153846,646787.3076923077,6392756.373626374,136828.5164835165,2.0,953243.0769230769,72168.46153846152,664018.0219780221,550918.6813186813
618,4605714106,8166145,,H1,017,00198124,,A,08017,+38.8353865,-102.6045852,06,,G4020,Cheyenne,Cheyenne County,08,42,370,Cheyenne,1988,6096519.725274725,2200479.89010989,5586042.3626373615,11959.78021978022,2208,2.0,2761.1049480410893,2529.910490324892,996.5941531294792,5.41656712852365,2015.3985507246377,3.7118423507276708,3.793902650718089,3.57744904910063,3.7923428281050393,4.588610713605669,0.18387108546192116,0.19301179334205296,0.1787791473861542,0.1770904128066749,0.24764738030556593,1.6866278931813101,1.7135419154094391,1.5127057185225836,1.621450659738392,2.07078999311991,-0.421537839608522,-0.42856469998915087,-0.3200408352988111,-0.32211735641199457,-0.5560909535119817,017,17,1988.0,4450.0,2015.3985507246377,3816.4226298247586,0.5280857877150729,85880,0.5280857877150729,16322.307692307693,6665.274725274725,104555.6043956044,668226.4285714285,445536.2637362637,917657.4725274723,42831.0989010989,0.0,182636.86813186813,0.0,0.0,0.0,4003.5164835164837,1007341.3186813188,397648.1868131868,361897.5824175824,0.0,583057.4175824176,0.0,50707.582417582424,9637.087912087913,0.0,,0.0,11959.78021978022,2249,510651.4285714286,98387.14285714287,12253.516483516485,0.0,136422.36263736265,355553.2417582418,6168.461538461538,Cheyenne County,Cheyenne,6344.340659340659,317712.032967033,1603114.6153846157,1.0,3348664.1208791207,1,0.0,2320.8791208791213,0.0,293,227052.6923076923,3134430.6593406587,204596.3736263736,9002,290.10989010989016,3795737.9670329667,0.0,0.0,5301.758241758243,212035.8791208791,3895602.857142857,33750.65934065934,2.0,1569363.9560439559,37601.86813186813,437344.2857142858,1155857.637362637
619,12361253683,6929976,,H1,071,00198151,,A,08071,+37.3188308,-104.0441103,06,,G4020,Las Animas,Las Animas County,08,43,1105,Las Animas,1988,12012582.032967033,7952077.087912087,12866946.593406593,144821.04395604396,14222,2.0,844.6478718159916,904.7213186195046,559.1391567931436,10.182888760796228,1282.1684713823654,-0.011308563281835483,-0.00939773521407303,0.9968501379734191,0.9867250812563402,1.03130609877267,0.17815062999410372,0.18714365550974393,0.17500796259816861,0.17292855267298213,0.23614918389041334,0.04585281828698942,0.04584153364646762,-1.3614856999884584,-1.3634363289319251,-1.4723805287225424,-0.38444046165687096,-0.39084629210408367,-0.2957791615974,-0.2968831609450542,-0.49565467347244985,071,71,1988.0,18235.0,1282.1684713823654,3816.4226298247586,0.33596081874224704,85880,0.33596081874224704,65285.6043956044,31658.241758241762,0.0,303792.1978021978,2237550.4945054944,331903.84615384607,396531.2637362637,0.0,271319.83516483515,0.0,0.0,0.0,25787.142857142862,2030754.7252747254,1222960.054945055,677749.2857142857,0.0,631844.8351648352,0.0,822399.8901098901,0.0,0.0,,0.0,144821.04395604396,2250,4776405.494505495,0.0,20438.241758241762,0.0,87600.49450549451,613863.4615384615,0.0,Las Animas County,Las Animas,63885.82417582418,340141.15384615393,3168489.5604395606,1.0,3293822.4725274732,1,0.0,1693.5164835164835,0.0,1238,424847.8021978022,2897909.5054945056,395912.967032967,36006,0.0,5220208.351648352,0.0,0.0,9406.813186813188,197115.16483516485,12231250.54945055,0.0,2.0,3168489.5604395606,196895.76923076922,4307863.516483516,2950865.4395604394
620,1913033457,3364740,,H1,027,00198129,,A,08027,+38.1019939,-105.3735148,06,,G4020,Custer,Custer County,08,44,599,Custer,1988,3106199.3406593413,1848837.6923076925,2983714.945054945,554749.9450549451,1976,2.0,1571.963229078614,1509.9771989144458,935.6466054188727,280.7438993193042,1353.238866396761,-0.18316891387103598,-0.18495777906371483,-0.2570598271793706,-0.32294203516024184,-0.07082987265528884,0.16610205312320472,0.1747840260782467,0.17848422885994958,0.17621171176757053,0.24218635448104972,-0.45224570315562945,-0.4604308415716467,-0.5643098677784549,-0.710825280586745,-0.22903429002594794,-0.3495680677679596,-0.35539011570409795,-0.305544110814256,-0.30624778329033897,-0.5160215091624012,027,27,1988.0,2674.0,1353.238866396761,3816.4226298247586,0.35458307364111263,85880,0.35458307364111263,25386.42857142857,8851.978021978022,0.0,0.0,249070.21978021978,384058.3516483517,38283.626373626365,0.0,99340.87912087912,0.0,0.0,0.0,3582.857142857143,647646.7582417582,388286.7032967033,159975.6593406593,0.0,185951.3736263736,0.0,183955.05494505496,8735.934065934065,0.0,,0.0,554749.9450549451,2251,635502.032967033,0.0,17397.527472527472,0.0,0.0,158372.8021978022,0.0,Custer County,Custer,1602.857142857143,202360.7142857143,834952.5824175824,1.0,825754.2857142857,1,140438.57142857142,29159.67032967033,0.0,468,200086.97802197802,607649.6703296703,68930.10989010989,14001,0.0,1917727.912087912,1.8131868131868127,0.0,17372.14285714286,108798.46153846152,2599656.593406593,0.0,2.0,834952.5824175824,21263.241758241762,575848.1868131869,1043416.4835164836
621,1871620246,1847609,,H1,003,00198117,,A,08003,+37.5684423,-105.7880414,06,,G4020,Alamosa,Alamosa County,08,45,48,Alamosa,1988,11695254.395604394,5863200.659340659,11662613.406593407,216746.53846153847,13715,2.0,852.7345530881804,850.3546049284292,427.5027823070112,15.80361199136263,3059.569814072184,-0.4006313657910789,-0.40710161540436063,-0.29908492827693944,-0.359546391603394,-0.06913416010315342,-0.2594684365591219,-0.26177322095718086,-0.24085070649479118,-0.22924400864968875,-0.13908771243203275,0.6349698087013138,0.6446260013348867,0.44641628673360595,0.5420551375741154,0.1449043213131114,1.0667251593174318,1.0846126169334358,0.7993637444341278,0.7719271672485666,0.7105309409264436,003,3,1988.0,41962.0,3059.569814072184,3816.4226298247586,0.8016852720037121,85880,0.8016852720037121,3628.1868131868127,40551.92307692308,28503.296703296703,161962.91208791212,4186849.6153846164,625333.6813186813,175184.67032967033,0.0,1046482.5824175824,0.0,0.0,0.0,24867.857142857138,2052882.8571428568,1269604.2857142857,1056163.1868131869,0.0,336121.3186813186,0.0,381392.967032967,44620.714285714275,0.0,,0.0,216746.53846153847,2252,4449168.791208792,21629.505494505494,48442.91208791209,0.0,1514.010989010989,1043842.5824175824,6873.791208791208,Alamosa County,Alamosa,12320.604395604398,1185418.021978022,1684024.4505494502,1.0,4024741.6483516484,1,1486178.5714285714,11122.087912087913,0.0,48,610771.9780219779,2229588.791208791,264353.5714285714,2001,0.0,4578983.901098901,3.6263736263736255,0.0,10920.824175824177,208046.86813186813,10846813.516483516,121113.62637362636,2.0,1562910.8241758242,266130.4945054945,4008285.164835165,1418878.5164835162
622,6123751576,11134682,,H1,125,00198178,,A,08125,+40.0006314,-102.4226489,06,,G4020,Yuma,Yuma County,08,46,555,Yuma,1988,9030061.978021976,5001289.615384615,9074283.79120879,87618.62637362638,9564,2.0,944.1721014242969,948.7958794655783,522.9286507093909,9.161295103892344,226.16060225846925,0.28337342440556557,0.29162796677440334,0.2535157746965719,0.2657115574468064,0.3763090288231907,0.1958053633789628,0.20525417301623683,0.1889377469293525,0.18685963368748154,0.25425936071908223,-0.49715284626545764,-0.5060749160423468,-0.42093487707570965,-0.4457278175788135,-0.6522176155723596,-0.4101538475707833,-0.41699013384058364,-0.3082349856932445,-0.30979700748263406,-0.5150189506930275,125,125,1988.0,19344.0,2022.5846925972396,3816.4226298247586,0.5299687400423239,85880,0.5299687400423239,114252.52747252748,31817.8021978022,0.0,401898.2967032967,2587722.1978021977,2702123.406593406,74581.81318681319,0.0,245296.97802197802,0.0,0.0,0.0,17341.31868131868,1409997.5274725275,707391.2637362637,414460.05494505493,0.0,1451316.4285714286,0.0,121887.85714285714,22314.890109890108,0.0,,0.0,87618.62637362638,2253,1116533.2417582418,0.0,48745.714285714275,0.0,447267.85714285716,407970.6593406593,0.0,Yuma County,Yuma,6489.395604395604,413986.8131868132,2140236.758241758,1.0,3195234.0659340657,1,0.0,346.31868131868134,0.0,2183,419205.1648351649,2919020.4395604394,253898.7362637363,63012,0.0,4526544.725274725,0.0,0.0,15176.373626373626,296775.16483516485,5970262.087912087,219440.93406593407,2.0,1920795.8241758242,227641978.021978,950987.4725274723,2503245.8241758244
623,8622131029,31435336,24300,H1,077,00198154,,A,08077,+39.0194924,-108.4618366,06,,G4020,Mesa,Mesa County,08,47,1174,Mesa,1988,73172961.59340659,33263535.824175823,88394528.9010989,119804590.71428573,87288,2.0,838.2934835648266,1012.6767585590105,381.0779926699641,1372.5207441376333,4441.1030153056545,0.5866414616532658,0.6014245529844789,0.9737911559797205,0.9648494324839757,0.45280283069549193,0.1354826298082769,0.1433741152121164,0.14963851305552092,0.1481111762711005,-0.5389358395234618,-0.8275624898614672,-0.8419066197258775,-1.31046161212963,-1.3135898998811777,-0.6158555431617516,-0.31927847861823555,-0.3245934626438901,-0.2949918375405589,-0.2964309565452241,2.3035897001624486,077,77,1988.0,387655.0,4441.1030153056545,3816.4226298247586,1.1636821825232653,85880,1.1636821825232653,70755.98901098901,362992.7472527472,24254815.05494505,1253412.5274725277,27738610.54945055,3426841.4835164836,1751533.0219780218,0.0,3133641.923076923,0.0,0.0,0.0,158269.45054945056,12924399.23076923,13333390.714285715,9003524.175824178,0.0,17289086.208791208,112317857.14285716,322816.15384615393,191762.63736263735,0.0,,0.0,7486733.571428573,2254,20626898.40659341,14412017.472527472,0.0,0.0,2746551.923076923,8302263.296703298,9842797.582417583,Mesa County,Mesa,701260.8791208791,4654824.065934067,8950095.0,1.0,30617215.05494505,1,12940777.747252747,618572.3076923077,0.0,1343,3843729.3956043962,15999408.131868133,1485266.5384615385,39023,175084.94505494507,30211485.49450549,3.6263736263736255,0.0,0.0,2780561.868131868,59459459.83516484,13600.714285714286,2.0,8936494.285714285,1762517.3076923075,15611456.868131867,0.0
624,4781807818,60250181,,H1,049,00198140,,A,08049,+40.1232891,-106.0958757,06,,G4020,Grand,Grand County,08,48,852,Grand,1988,15298301.373626376,5722883.571428573,15772826.868131867,2861379.2307692305,8467,2.0,1806.814854567896,1862.8589663554822,675.9045200695138,337.9448719462892,4672.493208928782,-0.1987333226010408,-0.2008572478461619,0.41063109049633634,0.4546334165158196,0.054455281698005835,0.1455330823606469,0.15368403566970743,0.14323599830380293,0.14408104825766738,0.19689599279596431,-0.25355711966634037,-0.2584817556749261,0.45221630274019264,0.5064514654947438,0.046183226055730164,-0.36451736953048247,-0.3705896767677039,-0.2808330102933882,-0.2894665251514897,-0.4827585074238091,049,49,1988.0,39562.0,4672.493208928782,3816.4226298247586,1.2243123108048786,85880,1.2243123108048786,45345.98901098901,22846.153846153848,678367.5824175824,133878.46153846153,4478094.5604395615,2032390.21978022,423404.50549450546,0.0,1068817.4175824176,0.0,0.0,0.0,15352.252747252749,3530691.758241758,1473763.6813186812,2875005.3296703296,0.0,2349418.6813186808,2692582.4175824174,405118.5164835165,41375.10989010989,0.0,,0.0,168796.81318681315,2255,905405.7692307692,417948.6263736264,55953.131868131866,0.0,328779.7252747253,2836794.2307692314,260418.95604395604,Grand County,Grand,38211.0989010989,1739816.2087912087,3390967.5824175826,1.0,6999889.285714285,1,1737125.4395604397,158166.0989010989,0.0,853,677546.2087912088,4936979.505494505,284409.23076923075,25009,0.0,4626946.318681318,1.8131868131868127,0.0,32586.5934065934,419529.7252747253,12928190.604395606,186843.46153846156,2.0,3204124.1208791207,223466.2087912088,796884.7252747251,2465194.285714286
